ISIN_NO,Lender,Eligibile Percentage,Security/Scheme Category,Instrument Type,AMC code,AMC Name,Security/Scheme Name,Scheme Type,Allowed,Status,Remark
INF209K01KL3,Choice Finserv,40,Cat A_Choice Finserv,Mutual Fund,-,Aditya Birla Sun Life Mutual Fund,Aditya Birla Sun Life Tax Relief96 Fund- (ELSS U/S 80C of IT ACT) - Growth LSP,Equity,1,,
INF209K01P23,Choice Finserv,40,Cat A_Choice Finserv,Mutual Fund,Y07745,Aditya Birla Sun Life Mutual Fund,Aditya Birla Sun Life Tax Relief 96 Fund (ELSS U/S 80C of IT ACT) - IDCW -Direct Plan,Equity,1,,
INF209K01348,Choice Finserv,40,Cat A_Choice Finserv,Mutual Fund,Y0433Y,Aditya Birla Sun Life Mutual Fund,Aditya Birla Sun Life Tax Plan - (ELSS U/S 80C of IT ACT) - Growth-Regular Plan,Equity,1,,
INF209K01LE6,Choice Finserv,40,Cat A_Choice Finserv,Mutual Fund,Y08Y67,Aditya Birla Sun Life Mutual Fund,Aditya Birla Sun Life Pure Value Fund - IDCW-Regular Plan,Equity,1,,
INF209K01LF3,Choice Finserv,40,Cat A_Choice Finserv,Mutual Fund,Y08Y67,Aditya Birla Sun Life Mutual Fund,Aditya Birla Sun Life Pure Value Fund - Growth-Regular Plan,Equity,1,,
INF209K01LG1,Choice Finserv,40,Cat A_Choice Finserv,Mutual Fund,Y08Y67,Aditya Birla Sun Life Mutual Fund,Aditya Birla Sun Life Pure Value Fund - IDCW - Reinvestment-Regular Plan,Equity,1,,
INF740K01185,Choice Finserv,40,Cat A_Choice Finserv,Mutual Fund,Y04772,DSP Mutual Fund,DSP Tax Saver Fund - Regular Plan - Growth,Equity,1,,
INF740K01169,Choice Finserv,40,Cat A_Choice Finserv,Mutual Fund,Y04772,DSP Mutual Fund,DSP Tax Saver Fund - Regular Plan - IDCW,Equity,1,,
INF740K01177,Choice Finserv,40,Cat A_Choice Finserv,Mutual Fund,Y04772,DSP Mutual Fund,DSP Tax Saver Fund - Regular Plan - IDCW - Reinvest,Equity,1,,
INF740KA1PM0,Choice Finserv,40,Cat A_Choice Finserv,Mutual Fund,Y48594,DSP Mutual Fund,DSP Value Fund - Reg - Growth,Equity,1,,
INF740KA1PN8,Choice Finserv,40,Cat A_Choice Finserv,Mutual Fund,Y48594,DSP Mutual Fund,DSP Value Fund - Reg - IDCW,Equity,1,,
INF740KA1PO6,Choice Finserv,40,Cat A_Choice Finserv,Mutual Fund,Y48594,DSP Mutual Fund,DSP Value Fund - Reg - IDCW - Reinvest,Equity,1,,
INF740KA1PP3,Choice Finserv,40,Cat A_Choice Finserv,Mutual Fund,Y48594,DSP Mutual Fund,DSP Value Fund - Dir - Growth,Equity,1,,
INF740KA1PQ1,Choice Finserv,40,Cat A_Choice Finserv,Mutual Fund,Y48594,DSP Mutual Fund,DSP Value Fund - Dir - IDCW,Equity,1,,
INF740KA1PR9,Choice Finserv,40,Cat A_Choice Finserv,Mutual Fund,Y48594,DSP Mutual Fund,DSP Value Fund - Dir - IDCW - Reinvest,Equity,1,,
INF179K01AZ9,Choice Finserv,40,Cat A_Choice Finserv,Mutual Fund,Y0Y979,HDFC Mutual Fund,HDFC TaxSaver - Regular Plan - IDCW,Equity,1,,
INF179K01BA0,Choice Finserv,40,Cat A_Choice Finserv,Mutual Fund,Y0Y979,HDFC Mutual Fund,HDFC TaxSaver - Regular Plan - IDCW Reinvestment,Equity,1,,
INF179K01BB8,Choice Finserv,40,Cat A_Choice Finserv,Mutual Fund,Y0Y979,HDFC Mutual Fund,HDFC TaxSaver - Regular Plan - Growth,Equity,1,,
INF179K01400,Choice Finserv,40,Cat A_Choice Finserv,Mutual Fund,Y0Y764,HDFC Mutual Fund,HDFC Capital Builder Value Fund - Regular Plan - IDCW,Equity,1,,
INF179K01418,Choice Finserv,40,Cat A_Choice Finserv,Mutual Fund,Y0Y764,HDFC Mutual Fund,HDFC Capital Builder Value Fund - Regular Plan - IDCW Reinvestment,Equity,1,,
INF179K01426,Choice Finserv,40,Cat A_Choice Finserv,Mutual Fund,Y0Y764,HDFC Mutual Fund,HDFC Capital Builder Value Fund - Regular Plan - Growth,Equity,1,,
INF336L01AZ3,Choice Finserv,40,Cat A_Choice Finserv,Mutual Fund,Y04707,HSBC Mutual Fund,HSBC Tax Saver Equity Fund - IDCW,Equity,1,,
INF336L01BA4,Choice Finserv,40,Cat A_Choice Finserv,Mutual Fund,Y04707,HSBC Mutual Fund,HSBC Tax Saver Equity Fund - Growth,Equity,1,,
INF109KC1Y64,Choice Finserv,40,Cat A_Choice Finserv,Mutual Fund,Y49777,ICICI Prudential Mutual Fund,ICICI Prudential Silver ETF Fund of Fund Growth,Equity,1,,
INF109KC1Y80,Choice Finserv,40,Cat A_Choice Finserv,Mutual Fund,Y49777,ICICI Prudential Mutual Fund,ICICI Prudential Silver ETF Fund of Fund IDCW,Equity,1,,
INF109KC1Y72,Choice Finserv,40,Cat A_Choice Finserv,Mutual Fund,Y49777,ICICI Prudential Mutual Fund,ICICI Prudential Silver ETF Fund of Fund IDCW Payout,Equity,1,,
INF109KC1Y98,Choice Finserv,40,Cat A_Choice Finserv,Mutual Fund,Y49777,ICICI Prudential Mutual Fund,ICICI Prudential Silver ETF Fund of Fund DP Growth,Equity,1,,
INF109KC1Z14,Choice Finserv,40,Cat A_Choice Finserv,Mutual Fund,Y49777,ICICI Prudential Mutual Fund,ICICI Prudential Silver ETF Fund of Fund DP IDCW,Equity,1,,
INF109KC1Z06,Choice Finserv,40,Cat A_Choice Finserv,Mutual Fund,Y49777,ICICI Prudential Mutual Fund,ICICI Prudential Silver ETF Fund of Fund DP IDCW Payout,Equity,1,,
INF109K01AD3,Choice Finserv,40,Cat A_Choice Finserv,Mutual Fund,Y02594,ICICI Prudential Mutual Fund,ICICI Prudential Value Discovery Fund - IDCW,Equity,1,,
INF109K01EC7,Choice Finserv,40,Cat A_Choice Finserv,Mutual Fund,Y02594,ICICI Prudential Mutual Fund,ICICI Prudential Value Discovery Fund - IDCW Payout,Equity,1,,
INF109K01AE1,Choice Finserv,40,Cat A_Choice Finserv,Mutual Fund,Y02594,ICICI Prudential Mutual Fund,ICICI Prudential Value Discovery Fund - Institutional Option - I,Equity,1,,
INF109K01AF8,Choice Finserv,40,Cat A_Choice Finserv,Mutual Fund,Y02594,ICICI Prudential Mutual Fund,ICICI Prudential Value Discovery Fund - Growth,Equity,1,,
INF109K01464,Choice Finserv,40,Cat A_Choice Finserv,Mutual Fund,Y00354,ICICI Prudential Mutual Fund,ICICI Prudential Long Term Equity Fund (Tax Saving) - Growth,Equity,1,,
INF194K01342,Choice Finserv,40,Cat A_Choice Finserv,Mutual Fund,Y08909,IDFC Mutual Fund,IDFC Sterling Value Fund-Growth-(Regular Plan),Equity,1,,
INF194K01359,Choice Finserv,40,Cat A_Choice Finserv,Mutual Fund,Y08909,IDFC Mutual Fund,IDFC Sterling Value Fund-IDCW-(Regular Plan),Equity,1,,
INF194K01367,Choice Finserv,40,Cat A_Choice Finserv,Mutual Fund,Y08909,IDFC Mutual Fund,IDFC Sterling Value Fund-IDCW-(Regular Plan))-Reinv-Exch,Equity,1,,
INF194K01292,Choice Finserv,40,Cat A_Choice Finserv,Mutual Fund,YYY569,IDFC Mutual Fund,IDFC Tax Advantage (ELSS) Fund-Growth-(Regular Plan),Equity,1,,
INF194K01300,Choice Finserv,40,Cat A_Choice Finserv,Mutual Fund,YYY569,IDFC Mutual Fund,IDFC Tax Advantage (ELSS) Fund-IDCW-(Regular Plan),Equity,1,,
INF194K01318,Choice Finserv,40,Cat A_Choice Finserv,Mutual Fund,YYY569,IDFC Mutual Fund,IDFC Tax Advantage (ELSS) Fund-IDCW-(Regular Plan)-Reinv-Exch,Equity,1,,
INF174K01369,Choice Finserv,40,Cat A_Choice Finserv,Mutual Fund,Y03339,Kotak Mutual Fund,Kotak Tax Saver Fund - Growth (Regular Plan),Equity,1,,
INF174K01385,Choice Finserv,40,Cat A_Choice Finserv,Mutual Fund,Y03339,Kotak Mutual Fund,Kotak Tax Saver Fund - IDCW Option (Regular Plan),Equity,1,,
INF677K01015,Choice Finserv,40,Cat A_Choice Finserv,Mutual Fund,YY8Y02,L&T Mutual Fund,L&T India Value Fund - IDCW,Equity,1,,
INF677K01023,Choice Finserv,40,Cat A_Choice Finserv,Mutual Fund,YY8Y02,L&T Mutual Fund,L&T India Value Fund - Growth,Equity,1,,
INF677K01072,Choice Finserv,40,Cat A_Choice Finserv,Mutual Fund,YY8047,L&T Mutual Fund,L&T Tax Advantage Fund - IDCW Payout,Equity,1,,
INF677K01064,Choice Finserv,40,Cat A_Choice Finserv,Mutual Fund,YY8047,L&T Mutual Fund,L&T Tax Advantage Fund - Growth,Equity,1,,
INF174V01101,Choice Finserv,40,Cat A_Choice Finserv,Mutual Fund,Y39783,Mahindra Manulife Mutual Fund,Mahindra Manulife ELSS Kar Bachat Yojana - Direct - IDCW Payout,Equity,1,,
INF174V01093,Choice Finserv,40,Cat A_Choice Finserv,Mutual Fund,Y39783,Mahindra Manulife Mutual Fund,Mahindra Manulife ELSS Kar Bachat Yojana - Direct - Growth,Equity,1,,
INF174V01085,Choice Finserv,40,Cat A_Choice Finserv,Mutual Fund,Y39783,Mahindra Manulife Mutual Fund,Mahindra Manulife ELSS Kar Bachat Yojana - Regular - IDCW Payout,Equity,1,,
INF174V01077,Choice Finserv,40,Cat A_Choice Finserv,Mutual Fund,Y39783,Mahindra Manulife Mutual Fund,Mahindra Manulife ELSS Kar Bachat Yojana - Regular - Growth,Equity,1,,
INF879O01092,Choice Finserv,40,Cat A_Choice Finserv,Mutual Fund,Y47482,PPFAS Mutual Fund,Parag Parikh Tax Saver Fund - Regular Plan,Equity,1,,
INF200K01UL1,Choice Finserv,40,Cat A_Choice Finserv,Mutual Fund,Y05628,SBI Mutual Fund,SBI Long Term Equity Fund - Direct Plan - IDCW,Equity,1,,
INF200K01UK3,Choice Finserv,40,Cat A_Choice Finserv,Mutual Fund,Y05628,SBI Mutual Fund,SBI Long Term Equity Fund - Direct Plan - IDCW Payout,Equity,1,,
INF200K01UM9,Choice Finserv,40,Cat A_Choice Finserv,Mutual Fund,Y05628,SBI Mutual Fund,SBI Long Term Equity Fund - Direct Plan - Growth,Equity,1,,
INF200K01479 ,Choice Finserv,40,Cat A_Choice Finserv,Mutual Fund,Y05628,SBI Mutual Fund,SBI Long Term Equity Fund - Regular Plan - IDCW,Equity,1,,
INF200K01479,Choice Finserv,40,Cat A_Choice Finserv,Mutual Fund,Y05628,SBI Mutual Fund,SBI Long Term Equity Fund - Regular Plan - IDCW Payout,Equity,1,,
INF200K01495,Choice Finserv,40,Cat A_Choice Finserv,Mutual Fund,Y05628,SBI Mutual Fund,SBI Long Term Equity Fund - Regular Plan - Growth,Equity,1,,
INF680P01133,Choice Finserv,40,Cat A_Choice Finserv,Mutual Fund,Y45820,Shriram Mutual Fund,Shriram Long Term Equity Fund- Regular - Growth - (ELSS U/S 80C of IT ACT),Equity,1,,
INF680P01158,Choice Finserv,40,Cat A_Choice Finserv,Mutual Fund,Y45820,Shriram Mutual Fund,Shriram Long Term Equity Fund- Direct - Growth - (ELSS U/S 80C of IT ACT),Equity,1,,
INF680P01141,Choice Finserv,40,Cat A_Choice Finserv,Mutual Fund,Y45820,Shriram Mutual Fund,Shriram Long Term Equity Fund - Regular - IDCW Payout - (ELSS U/S 80C of IT ACT),Equity,1,,
INF680P01166,Choice Finserv,40,Cat A_Choice Finserv,Mutual Fund,Y45820,Shriram Mutual Fund,Shriram Long Term Equity Fund-Direct - IDCW Payout - (ELSS U/S 80C of IT ACT),Equity,1,,
INF277K01MZ6,Choice Finserv,40,Cat A_Choice Finserv,Mutual Fund,Y0Y672,Tata Mutual Fund,Tata Equity P/E Fund Direct Plan - IDCW Trigger A (5%) Payout,Equity,1,,
INF277K01436,Choice Finserv,40,Cat A_Choice Finserv,Mutual Fund,Y0Y672,Tata Mutual Fund,Tata Equity P/E Fund Regular Plan - IDCW Trigger A (5%),Equity,1,,
INF277K01444,Choice Finserv,40,Cat A_Choice Finserv,Mutual Fund,Y0Y672,Tata Mutual Fund,Tata Equity P/E Fund Regular Plan - IDCW Trigger B(Y0%),Equity,1,,
INF277K01451,Choice Finserv,40,Cat A_Choice Finserv,Mutual Fund,Y0Y672,Tata Mutual Fund,Tata Equity P/E Fund Regular Plan - Growth,Equity,1,,
INF277K01I60,Choice Finserv,40,Cat A_Choice Finserv,Mutual Fund,Y32757,Tata Mutual Fund,Tata India Tax Savings Fund Regular Plan IDCW,Equity,1,,
INF277K01I52,Choice Finserv,40,Cat A_Choice Finserv,Mutual Fund,Y32757,Tata Mutual Fund,Tata India Tax Savings Fund Regular Plan Growth,Equity,1,,
INF277K01I86,Choice Finserv,40,Cat A_Choice Finserv,Mutual Fund,Y32757,Tata Mutual Fund,Tata India Tax Savings Fund Direct Plan Growth,Equity,1,,
INF277K01I94,Choice Finserv,40,Cat A_Choice Finserv,Mutual Fund,Y32757,Tata Mutual Fund,Tata India Tax Savings Fund Direct Plan IDCW,Equity,1,,
INF582M01328,Choice Finserv,40,Cat A_Choice Finserv,Mutual Fund,YY605Y,Union Mutual Fund,Union Long Term Equity Fund IDCW Payout - Regular Plan,Equity,1,,
INF582M01310,Choice Finserv,40,Cat A_Choice Finserv,Mutual Fund,YY605Y,Union Mutual Fund,Union Long Term Equity Fund Dividend Reinvestment - Regular Plan,Equity,1,,
INF582M01302,Choice Finserv,40,Cat A_Choice Finserv,Mutual Fund,YY605Y,Union Mutual Fund,Union Long Term Equity Fund Growth - Regular Plan,Equity,1,,
INF582M01EO6,Choice Finserv,40,Cat A_Choice Finserv,Mutual Fund,Y4547Y,Union Mutual Fund,Union Value Discovery Fund Regular Plan - Growth,Equity,1,,
INF582M01EK4,Choice Finserv,40,Cat A_Choice Finserv,Mutual Fund,Y4547Y,Union Mutual Fund,Union Value Discovery Fund Direct Plan - Growth,Equity,1,,
INF582M01EQ1,Choice Finserv,40,Cat A_Choice Finserv,Mutual Fund,Y4547Y,Union Mutual Fund,Union Value Discovery Fund Regular Plan - IDCW Payout,Equity,1,,
INF582M01EM0,Choice Finserv,40,Cat A_Choice Finserv,Mutual Fund,Y4547Y,Union Mutual Fund,Union Value Discovery Fund Direct Plan - IDCW Payout,Equity,1,,
INF582M01EP3,Choice Finserv,40,Cat A_Choice Finserv,Mutual Fund,Y4547Y,Union Mutual Fund,Union Value Discovery Fund Regular Plan - IDCW Reinvestment,Equity,1,,
INF582M01EL2,Choice Finserv,40,Cat A_Choice Finserv,Mutual Fund,Y4547Y,Union Mutual Fund,Union Value Discovery Fund Direct Plan - IDCW Reinvestment,Equity,1,,
INF582M01ER9,Choice Finserv,40,Cat A_Choice Finserv,Mutual Fund,Y4547Y,Union Mutual Fund,Union Value Discovery Fund Regular Plan IDCW Transfer,Equity,1,,
INF582M01EN8,Choice Finserv,40,Cat A_Choice Finserv,Mutual Fund,Y4547Y,Union Mutual Fund,Union Value Discovery Fund Direct Plan - IDCW Transfer,Equity,1,,
INF084M01AF9,Choice Finserv,50,Cat B_Choice Finserv,Mutual Fund,Y3Y864,Aditya Birla Sun Life Mutual Fund,Aditya Birla Sun Life Asset Allocator FoF - IDCW Payout Regular,Debt,1,,
INF084M01AE2,Choice Finserv,50,Cat B_Choice Finserv,Mutual Fund,Y3Y864,Aditya Birla Sun Life Mutual Fund,Aditya Birla Sun Life Asset Allocator FoF - Growth Regular,Debt,1,,
INF084M01AG7,Choice Finserv,50,Cat B_Choice Finserv,Mutual Fund,Y3Y864,Aditya Birla Sun Life Mutual Fund,Aditya Birla Sun Life Asset Allocator FoF - IDCW Reinvest Regular,Debt,1,,
INF084M01044,Choice Finserv,50,Cat B_Choice Finserv,Mutual Fund,Y32Y78,Aditya Birla Sun Life Mutual Fund,Aditya Birla Sun Life Financial Planning FOF - Conservative Plan-Growth,Debt,1,,
INF084M01069,Choice Finserv,50,Cat B_Choice Finserv,Mutual Fund,Y32Y78,Aditya Birla Sun Life Mutual Fund,Aditya Birla Sun Life Financial Planning FOF - Conservative Plan IDCW,Debt,1,,
INF084M01051,Choice Finserv,50,Cat B_Choice Finserv,Mutual Fund,Y32Y78,Aditya Birla Sun Life Mutual Fund,Aditya Birla Sun Life Financial Planning FOF - Conservative Plan - IDCW payout,Debt,1,,
INF084M01077,Choice Finserv,50,Cat B_Choice Finserv,Mutual Fund,Y32Y74,Aditya Birla Sun Life Mutual Fund,Aditya Birla Sun Life Financial Planning FOF - Moderate Plan-Growth,Debt,1,,
INF084M01093,Choice Finserv,50,Cat B_Choice Finserv,Mutual Fund,Y32Y74,Aditya Birla Sun Life Mutual Fund,Aditya Birla Sun Life Financial Planning FOF - Moderate Plan-IDCW,Debt,1,,
INF084M01085,Choice Finserv,50,Cat B_Choice Finserv,Mutual Fund,Y32Y74,Aditya Birla Sun Life Mutual Fund,Aditya Birla Sun Life Financial Planning FOF - Moderate Plan - IDCW Payout,Debt,1,,
INF084M01101,Choice Finserv,50,Cat B_Choice Finserv,Mutual Fund,Y32Y80,Aditya Birla Sun Life Mutual Fund,Aditya Birla Sun Life Financial Planning FOF - Aggressive Plan-Growth,Debt,1,,
INF084M01127,Choice Finserv,50,Cat B_Choice Finserv,Mutual Fund,Y32Y80,Aditya Birla Sun Life Mutual Fund,Aditya Birla Sun Life Financial Planning FOF - Aggressive Plan-IDCW,Debt,1,,
INF084M01119,Choice Finserv,50,Cat B_Choice Finserv,Mutual Fund,Y32Y80,Aditya Birla Sun Life Mutual Fund,Aditya Birla Sun Life Financial Planning FOF - Aggressive Plan - IDCW Payout,Debt,1,,
INF209K01MF1,Choice Finserv,50,Cat B_Choice Finserv,Mutual Fund,Y22644,Aditya Birla Sun Life Mutual Fund,Aditya Birla Sun Life Floating Rate Fund -Retail- Growth,Debt,1,,
INF209K01MG9,Choice Finserv,50,Cat B_Choice Finserv,Mutual Fund,Y22644,Aditya Birla Sun Life Mutual Fund,Aditya Birla Sun Life Floating Rate Fund - Growth-Regular Plan,Debt,1,,
INF209K01MH7,Choice Finserv,50,Cat B_Choice Finserv,Mutual Fund,Y22644,Aditya Birla Sun Life Mutual Fund,Aditya Birla Sun Life Floating Rate Fund - Weekly IDCW-Regular Plan,Debt,1,,
INF209K01MI5,Choice Finserv,50,Cat B_Choice Finserv,Mutual Fund,Y22644,Aditya Birla Sun Life Mutual Fund,Aditya Birla Sun Life Floating Rate Fund - Retail- Weekly IDCW,Debt,1,,
INF209K01KK5,Choice Finserv,50,Cat B_Choice Finserv,Mutual Fund,Y03Y78,Aditya Birla Sun Life Mutual Fund,Aditya Birla Sun Life Corporate Bond Fund - Discipline Advantage Plan (formerly known as Aditya Birla Sun Life Short Term Fund),Debt,1,,
INF209K01785,Choice Finserv,50,Cat B_Choice Finserv,Mutual Fund,Y03Y78,Aditya Birla Sun Life Mutual Fund,Aditya Birla Sun Life Corporate Bond Fund - Growth-Regular Plan (formerly known as Aditya Birla Sun Life Short Term Fund),Debt,1,,
INF209KA1TV7,Choice Finserv,50,Cat B_Choice Finserv,Mutual Fund,Y02767,Aditya Birla Sun Life Mutual Fund,Aditya Birla Sun Life Dynamic Bond Fund - IDCW-Regular Plan,Debt,1,,
INF209K01JW2,Choice Finserv,50,Cat B_Choice Finserv,Mutual Fund,Y02767,Aditya Birla Sun Life Mutual Fund,Aditya Birla Sun Life Dynamic Bond Fund (Discipline Advantage Plan),Debt,1,,
INF209KA1TW5,Choice Finserv,50,Cat B_Choice Finserv,Mutual Fund,Y02767,Aditya Birla Sun Life Mutual Fund,Aditya Birla Sun Life Dynamic Bond Fund - IDCW-Regular Plan - Reinvestment,Debt,1,,
INF209K01793,Choice Finserv,50,Cat B_Choice Finserv,Mutual Fund,Y02767,Aditya Birla Sun Life Mutual Fund,Aditya Birla Sun Life Dynamic Bond Fund-Growth-Regular Plan,Debt,1,,
INF209K01R62,Choice Finserv,50,Cat B_Choice Finserv,Mutual Fund,Y02767,Aditya Birla Sun Life Mutual Fund,Aditya Birla Sun Life Dynamic Bond Fund-Monthly IDCW-Direct Plan,Debt,1,,
INF209K01R70,Choice Finserv,50,Cat B_Choice Finserv,Mutual Fund,Y02767,Aditya Birla Sun Life Mutual Fund,Aditya Birla Sun Life Dynamic Bond Fund -QIDCW Reinvest-Direct Plan,Debt,1,,
INF209K01R88,Choice Finserv,50,Cat B_Choice Finserv,Mutual Fund,Y02767,Aditya Birla Sun Life Mutual Fund,Aditya Birla Sun Life Dynamic Bond Fund - Quarterly IDCW-Direct Plan,Debt,1,,
INF209K01R54,Choice Finserv,50,Cat B_Choice Finserv,Mutual Fund,Y02767,Aditya Birla Sun Life Mutual Fund,Aditya Birla Sun Life Dynamic Bond Fund-Monthly IDCW Reinvest-Direct Plan,Debt,1,,
INF209KA1TX3,Choice Finserv,50,Cat B_Choice Finserv,Mutual Fund,Y02767,Aditya Birla Sun Life Mutual Fund,Aditya Birla Sun Life Dynamic Bond Fund - IDCW-Direct Plan,Debt,1,,
INF209KA1TY1,Choice Finserv,50,Cat B_Choice Finserv,Mutual Fund,Y02767,Aditya Birla Sun Life Mutual Fund,Aditya Birla Sun Life Dynamic Bond Fund - IDCW-Direct Plan - Reinvestment,Debt,1,,
INF209KA1KQ6,Choice Finserv,50,Cat B_Choice Finserv,Mutual Fund,Y0Y844,Aditya Birla Sun Life Mutual Fund,Aditya Birla Sun Life Short Term Fund - IDCW-Direct Plan,Debt,1,,
INF209K01942,Choice Finserv,50,Cat B_Choice Finserv,Mutual Fund,Y0Y844,Aditya Birla Sun Life Mutual Fund,Aditya Birla Sun Life Short Term Fund - Growth-Regular Plan,Debt,1,,
INF209K01959,Choice Finserv,50,Cat B_Choice Finserv,Mutual Fund,Y0Y844,Aditya Birla Sun Life Mutual Fund,Aditya Birla Sun Life Short Term Fund-Institutional IDCW,Debt,1,,
INF209K01967,Choice Finserv,50,Cat B_Choice Finserv,Mutual Fund,Y0Y844,Aditya Birla Sun Life Mutual Fund,Aditya Birla Sun Life Short Term Fund-Institutional Growth,Debt,1,,
INF209K01BV1,Choice Finserv,50,Cat B_Choice Finserv,Mutual Fund,Y0Y844,Aditya Birla Sun Life Mutual Fund,Aditya Birla Sun Life Short Term Fund-INSTL-Quarterly IDCW,Debt,1,,
INF209K01975,Choice Finserv,50,Cat B_Choice Finserv,Mutual Fund,Y0Y844,Aditya Birla Sun Life Mutual Fund,Aditya Birla Sun Life Short Term Fund - IDCW-Regular Plan,Debt,1,,
INF209KA1KR4,Choice Finserv,50,Cat B_Choice Finserv,Mutual Fund,Y0Y844,Aditya Birla Sun Life Mutual Fund,Aditya Birla Sun Life Short Term Fund - Qly IDCW Reinvest -Direct Plan,Debt,1,,
INF209K01BU3,Choice Finserv,50,Cat B_Choice Finserv,Mutual Fund,Y0Y844,Aditya Birla Sun Life Mutual Fund,Aditya Birla Sun Life Short Term Fund - Quarterly IDCW-Regular Plan,Debt,1,,
INF209K01R96,Choice Finserv,50,Cat B_Choice Finserv,Mutual Fund,Y0Y844,Aditya Birla Sun Life Mutual Fund,Aditya Birla Sun Life Short Term Fund - Quarterly IDCW-Direct Plan,Debt,1,,
INF209K01983,Choice Finserv,50,Cat B_Choice Finserv,Mutual Fund,Y03Y78,Aditya Birla Sun Life Mutual Fund,Aditya Birla Sun Life Corporate Bond Fund - Monthly IDCW-Regular Plan (formerly known as Aditya Birla Sun Life Short Term Fund),Debt,1,,
INF209KA1KS2,Choice Finserv,50,Cat B_Choice Finserv,Mutual Fund,Y03Y78,Aditya Birla Sun Life Mutual Fund,Aditya Birla Sun Life Corporate Bond Fund -IDCW-Regular Plan (formerly known as Aditya Birla Sun Life Short Term Fund),Debt,1,,
INF209KA1KT0,Choice Finserv,50,Cat B_Choice Finserv,Mutual Fund,Y03Y78,Aditya Birla Sun Life Mutual Fund,Aditya Birla Sun Life Corporate Bond Fund -IDCW-Direct Plan (formerly known as Aditya Birla Sun Life Short Term Fund),Debt,1,,
INF209KA1KU8,Choice Finserv,50,Cat B_Choice Finserv,Mutual Fund,Y03Y78,Aditya Birla Sun Life Mutual Fund,Aditya Birla Sun Life Corporate Bond Fund - Monthly IDCW Reinvest-Direct Plan (formerly known as Aditya Birla Sun Life Short Term Fund),Debt,1,,
INF209K01LQ0,Choice Finserv,50,Cat B_Choice Finserv,Mutual Fund,Y03Y92,Aditya Birla Sun Life Mutual Fund,Aditya Birla Sun Life Low Duration Fund - Growth-Regular Plan (formerly known as Aditya Birla Sun Life Cash Manager),Debt,1,,
INF209K01KE8,Choice Finserv,50,Cat B_Choice Finserv,Mutual Fund,Y03Y92,Aditya Birla Sun Life Mutual Fund,Aditya Birla Sun Life Low Duration Fund - Institutional Plan - Growth (formerly known as Aditya Birla Sun Life Cash Manager),Debt,1,,
INF209K01KD0,Choice Finserv,50,Cat B_Choice Finserv,Mutual Fund,Y03Y92,Aditya Birla Sun Life Mutual Fund,Aditya Birla Sun Life Low Duration Fund - IP - Daily IDCW (formerly known as Aditya Birla Sun Life Cash Manager),Debt,1,,
INF209K01JZ5,Choice Finserv,50,Cat B_Choice Finserv,Mutual Fund,Y22644,Aditya Birla Sun Life Mutual Fund,Aditya Birla Sun Life Floating Rate Fund - Short Term - Daily IDCW - Closed for FV change,Debt,1,,
INF209K01EU7,Choice Finserv,50,Cat B_Choice Finserv,Mutual Fund,Y22644,Aditya Birla Sun Life Mutual Fund,Aditya Birla Sun Life Floating Rate Fund - Short Term - Growth - Closed for FV change,Debt,1,,
INF209K01JY8,Choice Finserv,50,Cat B_Choice Finserv,Mutual Fund,Y22644,Aditya Birla Sun Life Mutual Fund,Aditya Birla Sun Life Floating Rate Fund - Short Term - Weekly IDCW - Reinvestment-Closed for FV change,Debt,1,,
